5.20000e-02 0.00000e+00 1.52823e-01 2.99184e-01 4.33083e-01 5.49401e-01 6.44221e-01 7.15013e-01 7.60702e-01 7.81587e-01 7.79151e-01 7.55797e-01 7.14533e-01 6.58657e-01 5.91462e-01 5.15996e-01 4.34890e-01 3.50247e-01 2.63619e-01 1.76030e-01 8.80676e-02 0.00000e+00
5.30000e-02 0.00000e+00 1.50238e-01 2.94199e-01 4.26051e-01 5.40802e-01 6.34610e-01 7.04972e-01 7.50780e-01 7.72259e-01 7.70783e-01 7.48633e-01 7.08688e-01 6.54129e-01 5.88154e-01 5.13740e-01 4.33475e-01 3.49453e-01 2.63235e-01 1.75881e-01 8.80257e-02 0.00000e+00
5.40000e-02 0.00000e+00 1.47727e-01 2.89355e-01 4.19210e-01 5.32424e-01 6.25231e-01 6.95150e-01 7.41048e-01 7.63077e-01 7.62513e-01 7.41515e-01 7.02842e-01 6.49562e-01 5.84778e-01 5.11399e-01 4.31972e-01 3.48574e-01 2.62780e-01 1.75680e-01 8.79574e-02 0.00000e+00
5.50000e-02 0.00000e+00 1.45288e-01 2.84646e-01 4.12554e-01 5.24262e-01 6.16076e-01 6.85542e-01 7.31501e-01 7.54040e-01 7.54340e-01 7.34445e-01 6.96999e-01 6.44961e-01 5.81340e-01 5.08980e-01 4.30384e-01 3.47616e-01 2.62258e-01 1.75431e-01 8.78636e-02 0.00000e+00
5.60000e-02 0.00000e+00 1.42916e-01 2.80066e-01 4.06074e-01 5.16304e-01 6.07137e-01 6.76139e-01 7.22133e-01 7.45144e-01 7.46262e-01 7.27425e-01 6.91162e-01 6.40328e-01 5.77844e-01 5.06486e-01 4.28715e-01 3.46580e-01 2.61670e-01 1.75135e-01 8.77451e-02 0.00000e+00
5.70000e-02 0.00000e+00 1.40610e-01 2.75609e-01 3.99763e-01 5.08545e-01 5.98405e-01 6.66936e-01 7.12940e-01 7.36387e-01 7.38280e-01 7.20455e-01 6.85334e-01 6.35668e-01 5.74294e-01 5.03921e-01 4.26969e-01 3.45470e-01 2.61020e-01 1.74793e-01 8.76030e-02 0.00000e+00
5.80000e-02 0.00000e+00 1.38366e-01 2.71271e-01 3.93614e-01 5.00976e-01 5.89873e-01 6.57925e-01 7.03917e-01 7.27765e-01 7.30393e-01 7.13536e-01 6.79516e-01 6.30985e-01 5.70695e-01 5.01290e-01 4.25150e-01 3.44290e-01 2.60309e-01 1.74408e-01 8.74379e-02 0.00000e+00
5.90000e-02 0.00000e+00 1.36181e-01 2.67046e-01 3.87622e-01 4.93590e-01 5.81535e-01 6.49101e-01 6.95060e-01 7.19277e-01 7.22599e-01 7.06671e-01 6.73712e-01 6.26281e-01 5.67049e-01 4.98596e-01 4.23262e-01 3.43042e-01 2.59541e-01 1.73980e-01 8.72507e-02 0.00000e+00
6.00000e-02 0.00000e+00 1.34055e-01 2.62930e-01 3.81779e-01 4.86381e-01 5.73384e-01 6.40458e-01 6.86363e-01 7.10919e-01 7.14899e-01 6.99858e-01 6.67923e-01 6.21560e-01 5.63361e-01 4.95843e-01 4.21307e-01 3.41729e-01 2.58717e-01 1.73513e-01 8.70423e-02 0.00000e+00
6.10000e-02 0.00000e+00 1.31983e-01 2.58920e-01 3.76080e-01 4.79341e-01 5.65412e-01 6.31990e-01 6.77823e-01 7.02689e-01 7.07291e-01 6.93100e-01 6.62152e-01 6.16826e-01 5.59634e-01 4.93036e-01 4.19291e-01 3.40356e-01 2.57840e-01 1.73006e-01 8.68135e-02 0.00000e+00
6.20000e-02 0.00000e+00 1.29964e-01 2.55009e-01 3.70520e-01 4.72465e-01 5.57615e-01 6.23692e-01 6.69436e-01 6.94583e-01 6.99774e-01 6.86397e-01 6.56401e-01 6.12079e-01 5.55871e-01 4.90177e-01 4.17215e-01 3.38924e-01 2.56913e-01 1.72463e-01 8.65652e-02 0.00000e+00
6.30000e-02 0.00000e+00 1.27997e-01 2.51196e-01 3.65094e-01 4.65747e-01 5.49986e-01 6.15559e-01 6.61198e-01 6.86601e-01 6.92347e-01 6.79749e-01 6.50671e-01 6.07325e-01 5.52077e-01 4.87270e-01 4.15083e-01 3.37436e-01 2.55937e-01 1.71884e-01 8.62982e-02 0.00000e+00
6.40000e-02 0.00000e+00 1.26078e-01 2.47475e-01 3.59796e-01 4.59181e-01 5.42520e-01 6.07585e-01 6.53103e-01 6.78738e-01 6.85009e-01 6.73157e-01 6.44964e-01 6.02564e-01 5.48253e-01 4.84318e-01 4.12899e-01 3.35895e-01 2.54915e-01 1.71271e-01 8.60131e-02 0.00000e+00
6.50000e-02 0.00000e+00 1.24206e-01 2.43844e-01 3.54622e-01 4.52762e-01 5.35211e-01 5.99766e-01 6.45150e-01 6.70993e-01 6.77760e-01 6.66621e-01 6.39281e-01 5.97800e-01 5.44403e-01 4.81324e-01 4.10665e-01 3.34305e-01 2.53849e-01 1.70626e-01 8.57110e-02 0.00000e+00
6.60000e-02 0.00000e+00 1.22379e-01 2.40300e-01 3.49567e-01 4.46485e-01 5.28054e-01 5.92097e-01 6.37334e-01 6.63362e-01 6.70597e-01 6.60141e-01 6.33624e-01 5.93034e-01 5.40530e-01 4.78292e-01 4.08385e-01 3.32667e-01 2.52742e-01 1.69949e-01 8.53924e-02 0.00000e+00
6.70000e-02 0.00000e+00 1.20596e-01 2.36838e-01 3.44628e-01 4.40345e-01 5.21044e-01 5.84574e-01 6.29651e-01 6.55845e-01 6.63521e-01 6.53717e-01 6.27995e-01 5.88269e-01 5.36636e-01 4.75224e-01 4.06061e-01 3.30984e-01 2.51595e-01 1.69244e-01 8.50582e-02 0.00000e+00
6.80000e-02 0.00000e+00 1.18855e-01 2.33457e-01 3.39799e-01 4.34338e-01 5.14177e-01 5.77193e-01 6.22098e-01 6.48437e-01 6.56529e-01 6.47349e-01 6.22393e-01 5.83506e-01 5.32724e-01 4.72124e-01 4.03695e-01 3.29259e-01 2.50410e-01 1.68510e-01 8.47091e-02 0.00000e+00
6.90000e-02 0.00000e+00 1.17154e-01 2.30153e-01 3.35078e-01 4.28458e-01 5.07447e-01 5.69948e-01 6.14672e-01 6.41138e-01 6.49621e-01 6.41039e-01 6.16821e-01 5.78748e-01 5.28797e-01 4.68993e-01 4.01292e-01 3.27494e-01 2.49190e-01 1.67750e-01 8.43458e-02 0.00000e+00
7.00000e-02 0.00000e+00 1.15492e-01 2.26923e-01 3.30460e-01 4.22702e-01 5.00852e-01 5.62837e-01 6.07369e-01 6.33944e-01 6.42795e-01 6.34784e-01 6.11279e-01 5.73997e-01 5.24856e-01 4.65834e-01 3.98853e-01 3.25691e-01 2.47935e-01 1.66964e-01 8.39690e-02 0.00000e+00
7.10000e-02 0.00000e+00 1.13868e-01 2.23765e-01 3.25942e-01 4.17065e-01 4.94386e-01 5.55856e-01 6.00186e-01 6.26854e-01 6.36050e-01 6.28586e-01 6.05768e-01 5.69253e-01 5.20903e-01 4.62650e-01 3.96381e-01 3.23854e-01 2.46649e-01 1.66155e-01 8.35794e-02 0.00000e+00
7.20000e-02 0.00000e+00 1.12280e-01 2.20677e-01 3.21520e-01 4.11544e-01 4.88046e-01 5.49000e-01 5.93121e-01 6.19866e-01 6.29386e-01 6.22445e-01 6.00289e-01 5.64519e-01 5.16942e-01 4.59444e-01 3.93878e-01 3.21983e-01 2.45333e-01 1.65322e-01 8.31777e-02 0.00000e+00
7.30000e-02 0.00000e+00 1.10727e-01 2.17655e-01 3.17192e-01 4.06135e-01 4.81827e-01 5.42267e-01 5.86171e-01 6.12976e-01 6.22801e-01 6.16359e-01 5.94844e-01 5.59796e-01 5.12974e-01 4.56217e-01 3.91346e-01 3.20081e-01 2.43989e-01 1.64469e-01 8.27645e-02 0.00000e+00
7.40000e-02 0.00000e+00 1.09208e-01 2.14699e-01 3.12955e-01 4.00835e-01 4.75726e-01 5.35652e-01 5.79331e-01 6.06184e-01 6.16294e-01 6.10330e-01 5.89431e-01 5.55086e-01 5.09000e-01 4.52971e-01 3.88788e-01 3.18150e-01 2.42618e-01 1.63595e-01 8.23404e-02 0.00000e+00
7.50000e-02 0.00000e+00 1.07721e-01 2.11805e-01 3.08804e-01 3.95639e-01 4.69740e-01 5.29153e-01 5.72601e-01 5.99487e-01 6.09864e-01 6.04356e-01 5.84053e-01 5.50390e-01 5.05023e-01 4.49710e-01 3.86206e-01 3.16192e-01 2.41222e-01 1.62702e-01 8.19061e-02 0.00000e+00
7.60000e-02 0.00000e+00 1.06266e-01 2.08971e-01 3.04738e-01 3.90546e-01 4.63865e-01 5.22767e-01 5.65976e-01 5.92884e-01 6.03510e-01 5.98438e-01 5.78709e-01 5.45708e-01 5.01044e-01 4.46434e-01 3.83602e-01 3.14210e-01 2.39802e-01 1.61792e-01 8.14621e-02 0.00000e+00
